ym,ret_excess_mensuel,RF_mensuel,RV2_courant,RV2_retarde,poids_sans_cap,poids_cap,rendement_vm_sans_cap,rendement_vm_cap
1931-04-01,-0.09586580768555208,0.0,0.007253552799707648,0.005583731784206288,0.20930442367234672,0.20930442367234672,-0.020065137627508507,-0.020065137627508507
1931-05-01,-0.1371769167589585,0.0,0.007882044096053687,0.007253552799707648,0.16112101135892545,0.16112101135892545,-0.02210208356330252,-0.02210208356330252
1931-06-01,0.1390168511755392,0.0,0.025757325551266332,0.007882044096053687,0.14827369002152574,0.14827369002152574,0.020612541498970474,0.020612541498970474
1931-07-01,-0.07417399778346323,0.0,0.007099587325864966,0.025757325551266332,0.045373490376868865,0.045373490376868865,-0.0033655331746418613,-0.0033655331746418613
1931-08-01,0.009468326203581068,0.0,0.003774723902919522,0.007099587325864966,0.16461516837415263,0.16461516837415263,0.0015586301122238989,0.0015586301122238989
1931-09-01,-0.2994227793166615,0.0,0.02423042494414127,0.003774723902919522,0.3096119856952564,0.3096119856952564,-0.09270488126662411,-0.09270488126662411
1931-10-01,0.0741503876622247,0.0,0.04266711815338694,0.02423042494414127,0.048232739034849,0.048232739034849,0.0035764762974449713,0.0035764762974449713
1931-11-01,-0.09090391642934859,0.0019017109693872936,0.010959268601318883,0.04266711815338694,0.027391110851049814,0.027391110851049814,-0.0024899592517108556,-0.0024899592517108556
1931-12-01,-0.1452631699411493,0.0,0.020012559114230923,0.010959268601318883,0.10664030653410715,0.10664030653410715,-0.01549090897064026,-0.01549090897064026
1932-01-01,-0.024124430277165043,0.0020019011404841525,0.01977268243905533,0.020012559114230923,0.0583983165952624,0.0583983165952624,-0.001408826117006218,-0.001408826117006218
1932-02-01,0.04210207601992266,0.0019017109693872936,0.020576002858455025,0.01977268243905533,0.05910678870388503,0.05910678870388503,0.0024885185113044735,0.0024885185113044735
1932-03-01,-0.12016417931302281,0.00220231154073125,0.011057361293979306,0.020576002858455025,0.05679916410752359,0.05679916410752359,-0.006825224940646275,-0.006825224940646275
1932-04-01,-0.20246238449500342,0.0,0.017766454163891544,0.011057361293979306,0.105694272979089,0.105694272979089,-0.021399114534812167,-0.021399114534812167
1932-05-01,-0.23327618375848425,0.0,0.021183582643103008,0.017766454163891544,0.06578126126087226,0.06578126126087226,-0.0153452015897561,-0.0153452015897561
1932-06-01,-0.008948537747315966,0.0,0.028433743045938615,0.021183582643103008,0.05517007121620049,0.05517007121620049,-0.0004936914648002801,-0.0004936914648002801
1932-07-01,0.3611739150043656,0.0,0.019358975923662307,0.028433743045938615,0.041102564693859214,0.041102564693859214,0.014845174207201346,0.014845174207201346
1932-08-01,0.39137645960204903,0.0,0.03881762304499244,0.019358975923662307,0.06036991665482522,0.06036991665482522,0.023627364246836268,0.023627364246836268
1932-09-01,-0.03694879701207876,0.0,0.03908678329754323,0.03881762304499244,0.03010745304213124,0.03010745304213124,-0.0011124341710044003,-0.0011124341710044003
1932-10-01,-0.1386138485314946,0.0,0.03508059796283695,0.03908678329754323,0.029900126447799023,0.029900126447799023,-0.00414457159850775,-0.00414457159850775
1932-11-01,-0.05890802373059589,0.0,0.022765135991452794,0.03508059796283695,0.03331470473429038,0.03331470473429038,-0.001962503417065373,-0.001962503417065373
1932-12-01,0.05648853050148861,0.0,0.009126965941968058,0.022765135991452794,0.05133726253482745,0.05133726253482745,0.0028999665205615287,0.0028999665205615287
1933-01-01,0.0028901706222559387,0.0,0.005548852923007975,0.009126965941968058,0.12804909873283185,0.12804909873283185,0.0003700837433639808,0.0003700837433639808
1933-02-01,-0.18443806905687565,0.0,0.015889663295123983,0.005548852923007975,0.21062006494861674,0.21062006494861674,-0.03884635808375661,-0.03884635808375661
1933-03-01,0.033568915608245486,0.0,0.03750135880091883,0.015889663295123983,0.07355094575181446,0.07355094575181446,0.0024690254908493014,0.0024690254908493014
1933-04-01,0.338461547239606,0.0,0.02957666114572312,0.03750135880091883,0.031164197789164558,0.031164197789164558,0.010547882602201745,0.010547882602201745
1933-05-01,0.23116225252273082,0.0,0.019934477682128107,0.02957666114572312,0.03951425609794563,0.03951425609794563,0.009134204446361163,0.009134204446361163
1933-06-01,0.13174268245426313,0.0,0.022088891502738253,0.019934477682128107,0.05862705718555335,0.05862705718555335,0.00772368577802428,0.00772368577802428
1933-07-01,-0.08799267200491157,0.0,0.03551135563046138,0.022088891502738253,0.05290893673362393,0.05290893673362393,-0.004655598716130387,-0.004655598716130387
1933-08-01,0.11457290102269413,0.0,0.011620790441048518,0.03551135563046138,0.03291059274661313,0.03291059274661313,0.0037706620853559013,0.0037706620853559013
1933-09-01,-0.12353470394131494,0.0,0.012161659306478646,0.011620790441048518,0.10056973051557862,0.10056973051557862,-0.01242385188469983,-0.01242385188469983
1933-10-01,-0.07818932181101179,0.0,0.023564564640205767,0.012161659306478646,0.09609706484802469,0.09609706484802469,-0.007513764328495871,-0.007513764328495871
1933-11-01,0.10267857950636938,0.0,0.009129289901660526,0.023564564640205767,0.04959564417499276,0.04959564417499276,0.005092410293591599,0.005092410293591599
1933-12-01,0.009109327079495078,0.0,0.006026728878489647,0.009129289901660526,0.12801650244688656,0.12801650244688656,0.0011661441923616715,0.0011661441923616715
1934-01-01,0.12036106089521215,0.0,0.006554662760260252,0.006026728878489647,0.19391941907417415,0.19391941907417415,0.02334034700795084,0.02334034700795084
1934-02-01,-0.03670544714518398,0.0,0.006537291209355698,0.006554662760260252,0.1783005176284399,0.1783005176284399,-0.006544600225769645,-0.006544600225769645
1934-03-01,-0.013011184046907709,0.0,0.006743240750585756,0.006537291209355698,0.17877431578414357,0.17877431578414357,-0.00232606552552749,-0.00232606552552749
1934-04-01,-0.015065899165373375,0.0,0.002484600656704858,0.006743240750585756,0.17331425738177028,0.17331425738177028,-0.002611135125635319,-0.002611135125635319
1934-05-01,-0.08126198645983063,0.0,0.006936718169102878,0.002484600656704858,0.4703773058581661,0.4703773058581661,-0.038223794259657905,-0.038223794259657905
1934-06-01,0.020811734660207915,0.0,0.006355756826918448,0.006936718169102878,0.16848021420847328,0.16848021420847328,0.0035063655136017375,0.0035063655136017375
1934-07-01,-0.11518858981711133,0.0,0.011096073561487627,0.006355756826918448,0.18388050311876056,0.18388050311876056,-0.02118093584911097,-0.02118093584911097
1934-08-01,0.05414738442742162,0.0,0.0064176958547395,0.011096073561487627,0.10532552407462378,0.10532552407462378,0.005703101642088305,0.005703101642088305
1934-09-01,-0.007650240190443136,0.0,0.004632410847206558,0.0064176958547395,0.1821058195163878,0.1821058195163878,-0.0013931532593778539,-0.0013931532593778539
1934-10-01,-0.029735628453524954,0.0,0.003932547519209788,0.004632410847206558,0.2522875888132876,0.2522875888132876,-0.007501930004387599,-0.007501930004387599
1934-11-01,0.0828603300189279,0.0,0.0034679829391966533,0.003932547519209788,0.29718643127015587,0.29718643127015587,0.024624965772192548,0.024624965772192548
1934-12-01,-0.004192868135531547,0.0,0.002786511706727231,0.0034679829391966533,0.33699697591505073,0.33699697591505073,-0.0014129838820847083,-0.0014129838820847083
1935-01-01,-0.042105223003186754,0.0,0.002204362785698464,0.002786511706727231,0.41941318969260816,0.41941318969260816,-0.017659485882485136,-0.017659485882485136
1935-02-01,-0.03956050497367347,0.0,0.002686098057130957,0.002204362785698464,0.5301757816891982,0.5301757816891982,-0.020974021648436748,-0.020974021648436748
1935-03-01,-0.03318077453632795,0.0,0.004261620437425584,0.002686098057130957,0.4350919952202188,0.4350919952202188,-0.014436689395963159,-0.014436689395963159
1935-04-01,0.09822484525928532,0.0,0.022515453347904925,0.004261620437425584,0.274238351395805,0.274238351395805,0.026937019630014457,0.026937019630014457
1935-05-01,0.03232760769043819,0.0,0.01576136615044879,0.022515453347904925,0.051906561461397785,0.051906561461397785,0.0016780149554836855,0.0016780149554836855
1935-06-01,0.06889351280462086,0.0,0.0024485865197858146,0.01576136615044879,0.07414964869660005,0.07414964869660005,0.005108429771937355,0.005108429771937355
1935-07-01,0.08203126673470362,0.0,0.0020051375870625953,0.0024485865197858146,0.47729567797199635,0.47729567797199635,0.039153169071042035,0.039153169071042035
1935-08-01,0.014440419540959537,0.0,0.014615839403954892,0.0020051375870625953,0.5828526533913992,0.5828526533913992,0.008416636845533277,0.008416636845533277
1935-09-01,0.03113882460825934,0.0,0.0026714961359194165,0.014615839403954892,0.0799611798360362,0.0799611798360362,0.002489897154383815,0.002489897154383815
1935-10-01,0.07506470009535171,0.0,0.0042008567643945375,0.0026714961359194165,0.43747013043387545,0.43747013043387545,0.032838564141693255,0.032838564141693255
1935-11-01,0.03852323762173282,0.0,0.002449977855604902,0.0042008567643945375,0.27820509686021255,0.27820509686021255,0.010717361053923163,0.010717361053923163
1935-12-01,0.037867136065082185,0.0,0.004821237196416492,0.002449977855604902,0.47702462304325943,0.47702462304325943,0.018063556307173642,0.018063556307173642
1936-01-01,0.06552495118721424,0.0,0.002092904128534879,0.004821237196416492,0.2424066096359929,0.2424066096359929,0.01588368126385653,0.01588368126385653
1936-02-01,0.020265545307426303,0.0,0.0019273294325167587,0.002092904128534879,0.558410558372017,0.558410558372017,0.01131649447083333,0.01131649447083333
1936-03-01,0.02191778674405831,0.0,0.0049684210101389285,0.0019273294325167587,0.606382979119528,0.606382979119528,0.013290572821568578,0.013290572821568578
1936-04-01,-0.07707772202746055,0.0,0.005811288923743398,0.0049684210101389285,0.23522558991062273,0.23522558991062273,-0.018130652632876408,-0.018130652632876408
1936-05-01,0.045751571519476286,0.0,0.002641842765557247,0.005811288923743398,0.2011085283093156,0.2011085283093156,0.009201031216120275,0.009201031216120275
1936-06-01,0.030555593452336716,0.0,0.0018125051104410069,0.002641842765557247,0.4423805149462581,0.4423805149462581,0.013517199165933228,0.013517199165933228
1936-07-01,0.06805931391487863,0.0,0.0017770916261388898,0.0018125051104410069,0.6447980512175776,0.6447980512175776,0.0438845129795191,0.0438845129795191
1936-08-01,0.0088327688504104,0.0,0.002676157377467418,0.0017770916261388898,0.6576474425089216,0.6576474425089216,0.005808847844744867,0.005808847844744867
1936-09-01,0.0012508103846122776,0.0,0.00807148761361716,0.002676157377467418,0.43670815957029424,0.43670815957029424,0.0005462391010354396,0.0005462391010354396
1936-10-01,0.07620232953861117,0.0,0.002114699259719892,0.00807148761361716,0.1447936017472893,0.1447936017472893,0.011033609755429366,0.011033609755429366
1936-11-01,0.0029019817607434106,0.0,0.0021489963699442578,0.002114699259719892,0.5526553043713008,0.5526553043713008,0.0016037956132636132,0.0016037956132636132
1936-12-01,-0.005787058882874452,0.0,0.001682015092738728,0.0021489963699442578,0.5438351499237647,0.5438351499237647,-0.0031472060351856817,-0.0031472060351856817
1937-01-01,0.0343422667117268,0.0,0.0015153626690446302,0.001682015092738728,0.6948212106297662,0.6948212106297662,0.023861735332412336,0.023861735332412336
1937-02-01,0.016319583607664834,0.0,0.0015021756731076889,0.0015153626690446302,0.7712343631713426,0.7712343631713426,0.01258622367087887,0.01258622367087887
1937-03-01,-0.007751904417962696,0.0,0.003062367306686091,0.0015021756731076889,0.7780047193924162,0.7780047193924162,-0.006031018221453899,-0.006031018221453899
1937-04-01,-0.08314730830214934,0.0,0.005783572259135163,0.003062367306686091,0.38163278470307266,0.38163278470307266,-0.03173173880791416,-0.03173173880791416
1937-05-01,-0.010346930805619103,0.0,0.003574614053957787,0.005783572259135163,0.20207230249233907,0.20207230249233907,-0.002090828131620365,-0.002090828131620365
1937-06-01,-0.05289056569777839,0.0,0.0037131454149343965,0.003574614053957787,0.3269443205316908,0.3269443205316908,-0.01729227006459691,-0.01729227006459691
1937-07-01,0.08896109566034816,0.0,0.0027401084375062047,0.0037131454149343965,0.31474656455244426,0.31474656455244426,0.02800019923791594,0.02800019923791594
1937-08-01,-0.043530084812751335,0.0,0.0022794355249093666,0.0027401084375062047,0.4265158805532181,0.4265158805532181,-0.0185662724544669,-0.0185662724544669
1937-09-01,-0.14214467309901335,0.0,0.014377713677476181,0.0022794355249093666,0.5127145515908946,0.5127145515908946,-0.07287964232899494,-0.07287964232899494
1937-10-01,-0.10247091743883563,0.0,0.024432314826193034,0.014377713677476181,0.08128550820045342,0.08128550820045342,-0.008329400599782459,-0.008329400599782459
1937-11-01,-0.10040491388591499,0.0,0.01665134562232144,0.024432314826193034,0.0478341807294223,0.0478341807294223,-0.00480278679694094,-0.00480278679694094
1937-12-01,-0.050404993991680636,0.0,0.0072364065553238,0.01665134562232144,0.07018650561595441,0.07018650561595441,-0.003537750393869241,-0.003537750393869241
1938-01-01,0.01327008408695396,0.0,0.014717688069489695,0.0072364065553238,0.1615027782227704,0.1615027782227704,0.00214315544729284,0.00214315544729284
1938-02-01,0.06080454609159891,0.0,0.007400214288010584,0.014717688069489695,0.07940783617075149,0.07940783617075149,0.004828357434478594,0.004828357434478594
1938-03-01,-0.25044092719344224,0.0,0.014188791900697217,0.007400214288010584,0.15792782716140044,0.15792782716140044,-0.039551591463946816,-0.039551591463946816
1938-04-01,0.15058820387896366,0.0,0.012891259232656844,0.014188791900697217,0.08236781335674062,0.08236781335674062,0.012403621070829282,0.012403621070829282
1938-05-01,-0.052147166577945936,0.0,0.006825378846061907,0.012891259232656844,0.09065830900938267,0.09065830900938267,-0.004727573941587175,-0.004727573941587175
1938-06-01,0.2470334248942938,0.0,0.011388708652398043,0.006825378846061907,0.1712285558637636,0.1712285558637636,0.04229917659472943,0.04229917659472943
1938-07-01,0.06660895122310717,0.0,0.006219537874333626,0.011388708652398043,0.10261916418312943,0.10261916418312943,0.0068353549016300945,0.0068353549016300945
1938-08-01,-0.021897770134632677,0.0,0.006323321336984656,0.006219537874333626,0.1879078135141155,0.1879078135141155,-0.004114762106833525,-0.004114762106833525
1938-09-01,0.014925318842334168,0.0,0.014272521397521436,0.006323321336984656,0.18482371854149177,0.18482371854149177,0.0027585529288575938,0.0027585529288575938
1938-10-01,0.075980418510321,0.0,0.016544180373430965,0.014272521397521436,0.08188460402218894,0.08188460402218894,0.006221626483157831,0.006221626483157831
1938-11-01,-0.033409303835131965,0.0,0.004957308540441984,0.016544180373430965,0.0706411400658523,0.0706411400658523,-0.0023600713117201736,-0.0023600713117201736
1938-12-01,0.03220744821915389,0.0,0.0023002424871536964,0.004957308540441984,0.23575287951111923,0.23575287951111923,0.0075929986593707985,0.0075929986593707985
1939-01-01,-0.06392695058145448,0.0,0.008839859245148176,0.0023002424871536964,0.5080767656284804,0.5080767656284804,-0.03247979828791709,-0.03247979828791709
1939-02-01,0.03252029368516429,0.0,0.0026407154420625078,0.008839859245148176,0.13220796062739473,0.13220796062739473,0.004299441707119514,0.004299441707119514
1939-03-01,-0.13543309392603353,0.0,0.008312643899503145,0.0026407154420625078,0.4425693675352838,0.4425693675352838,-0.05993853872219135,-0.05993853872219135
1939-04-01,-0.004553664767308341,0.0,0.005355856534479991,0.008312643899503145,0.14059302637805954,0.14059302637805954,-0.0006402135107470219,-0.0006402135107470219
1939-05-01,0.0612991818469284,0.0,0.0037030433881560304,0.005355856534479991,0.21820968420464468,0.21820968420464468,0.013376075112821333,0.013376075112821333
1939-06-01,-0.06379316383252776,0.0,0.003315391896909732,0.0037030433881560304,0.3156052037554515,0.3156052037554515,-0.02013345446956982,-0.02013345446956982
1939-07-01,0.1086556484787975,0.0,0.004322156809784336,0.003315391896909732,0.35250727496909295,0.35250727496909295,0.03830190655526058,0.03830190655526058
1939-08-01,-0.07142854313970315,0.0,0.0061791592105053675,0.004322156809784336,0.27039735355936256,0.27039735355936256,-0.019314089033576495,-0.019314089033576495
1939-09-01,0.14400712099550628,0.0,0.019665386124999597,0.0061791592105053675,0.18913572594914227,0.18913572594914227,0.02723689137133105,0.02723689137133105
1939-10-01,0.0031274403418564134,0.0,0.0015551043284072414,0.019665386124999597,0.05942928125619427,0.05942928125619427,0.00018586153168815314,0.00018586153168815314
1939-11-01,-0.04910367250095282,0.0,0.0012488994210689134,0.0015551043284072414,0.7515249888290514,0.7515249888290514,-0.03690263692774397,-0.03690263692774397
1939-12-01,0.021311494503826633,0.0,0.0009380584592024068,0.0012488994210689134,0.9357837335163385,0.9357837335163385,0.019942949893603814,0.019942949893603814
1940-01-01,-0.03290528460328013,0.0,0.001508160622555959,0.0009380584592024068,1.2458709279461748,1.2458709279461748,-0.04099573746302159,-0.04099573746302159
1940-02-01,0.006638997712843597,0.0,0.0004160404005320698,0.001508160622555959,0.7749173036049732,0.7749173036049732,0.005144674206276345,0.005144674206276345
1940-03-01,0.004122027226968639,0.0,0.0006717640503062461,0.0004160404005320698,2.8091016197937106,1.5,0.01157919336011138,0.006183040840452958
1940-04-01,0.0008209585350564819,0.0,0.001169133282129425,0.0006717640503062461,1.7397474046154608,1.5,0.0014282604806614251,0.0012314378025847228
1940-05-01,-0.23954054332525354,0.0,0.018250500691462883,0.001169133282129425,0.9996291961731053,0.9996291961731053,-0.2394517207750921,-0.2394517207750921
1940-06-01,0.07659105171651137,0.0,0.009919277590468175,0.018250500691462883,0.06403658632669455,0.06403658632669455,0.004904629495096707,0.004904629495096707
1940-07-01,0.03106216771902104,0.0,0.0012926750834873692,0.009919277590468175,0.11782105625890651,0.11782105625890651,0.0036597774103463675,0.0036597774103463675
1940-08-01,0.020408167048151515,0.0,0.0034278246028098796,0.0012926750834873692,0.9040939815141729,0.9040939815141729,0.01845090100196965,0.01845090100196965
1940-09-01,0.015238080705915147,0.0,0.0035241465279582437,0.0034278246028098796,0.3409450302901283,0.3409450302901283,0.005195347887841659,0.005195347887841659
1940-10-01,0.0393996324864776,0.0,0.001450581885342141,0.0035241465279582437,0.331626325342199,0.331626325342199,0.013065955341323692,0.013065955341323692
1940-11-01,-0.0460289018405744,0.0,0.005816393984841212,0.001450581885342141,0.8056765183984126,0.8056765183984126,-0.03708440538061627,-0.03708440538061627
1940-12-01,0.0009460954749820338,0.0,0.0005807518022334071,0.005816393984841212,0.2009320149357398,0.2009320149357398,0.00019010087010972587,0.00019010087010972587
1941-01-01,-0.04820418077122146,0.0,0.0018550078508178137,0.0005807518022334071,2.012391108455924,1.5,-0.09700566477440808,-0.07230627115683219
1941-02-01,-0.014895692460385468,0.0,0.0027277192987389073,0.0018550078508178137,0.6300241600158291,0.6300241600158291,-0.009384646130208472,-0.009384646130208472
1941-03-01,0.004032254188042872,0.0,0.0014955399208308174,0.0027277192987389073,0.42845309030682904,0.42845309030682904,0.0017276317677696223,0.0017276317677696223
1941-04-01,-0.0652610056265831,0.0,0.001718144479367695,0.0014955399208308174,0.7814567479984176,0.7814567479984176,-0.050998653228056065,-0.050998653228056065
1941-05-01,0.0075187638742442164,0.0,0.0014289210465590334,0.001718144479367695,0.6802104113295303,0.6802104113295303,0.005114341467589272,0.005114341467589272
1941-06-01,0.0501066376646655,0.0,0.0015141903744012712,0.0014289210465590334,0.8178896698656601,0.8178896698656601,0.040981701337631515,0.040981701337631515
1941-07-01,0.05482232902943829,0.0,0.0015144008328756002,0.0015141903744012712,0.7718314571220143,0.7718314571220143,0.042313598097613855,0.042313598097613855
1941-08-01,-0.010587161377935028,0.0,0.0005556578524712903,0.0015144008328756002,0.771724194587962,0.771724194587962,-0.008170368587359688,-0.008170368587359688
1941-09-01,-0.007782093947870106,0.0,0.001066124583714139,0.0005556578524712903,2.103272288579141,1.5,-0.01636786254767464,-0.011673140921805158
1941-10-01,-0.0686274335641941,0.0,0.0013095399374660655,0.001066124583714139,1.0962131263897634,1.0962131263897634,-0.075230293503511,-0.075230293503511
1941-11-01,-0.04000001204641246,0.0,0.0012840256882401958,0.0013095399374660655,0.8924506459082668,0.8924506459082668,-0.035698036587159254,-0.035698036587159254
1941-12-01,-0.04714915686091803,0.0,0.005955871347781786,0.0012840256882401958,0.9101840981359238,0.9101840981359238,-0.042914412815323884,-0.042914412815323884
1942-01-01,0.018412060852984302,0.0,0.002318179881986535,0.005955871347781786,0.19622649563603048,0.19622649563603048,0.003612934178618452,0.003612934178618452
1942-02-01,-0.029378555669469564,0.0,0.0011687148077358766,0.002318179881986535,0.5041454168917896,0.5041454168917896,-0.014811064195663382,-0.014811064195663382
1942-03-01,-0.06752036244508353,0.0,0.0030467666858682674,0.0011687148077358766,0.9999871271404148,0.9999871271404148,-0.06751949326493863,-0.06751949326493863
1942-04-01,-0.043695427149642585,0.0,0.002345050253536655,0.0030467666858682674,0.383586891787615,0.383586891787615,-0.016760993085663565,-0.016760993085663565
1942-05-01,0.0639686398014363,0.0,0.0017346799033965677,0.002345050253536655,0.49836874978338014,0.49836874978338014,0.03187997104318518,0.03187997104318518
1942-06-01,0.01840497904607763,0.0,0.0014337459431113854,0.0017346799033965677,0.6737264671977256,0.6737264671977256,0.012399921511562046,0.012399921511562046
1942-07-01,0.031325328061085456,0.0,0.002087987327838511,0.0014337459431113854,0.8151372763420381,0.8151372763420381,0.025534442596234018,0.025534442596234018
1942-08-01,0.0070092830608849965,0.0,0.0006191495372512091,0.002087987327838511,0.5597255057309672,0.5597255057309672,0.003923274506065356,0.003923274506065356
1942-09-01,0.02668219245524117,0.0,0.0005320295887031253,0.0006191495372512091,1.887588850058499,1.5,0.05036500897362824,0.04002328868286176
1942-10-01,0.05762703426266147,0.0,0.0013248439625725096,0.0005320295887031253,2.196681891101363,1.5,0.12658826260266623,0.0864405513939922
1942-11-01,-0.007478600148695391,0.0,0.001147187772010669,0.0013248439625725096,0.8821414415965969,0.8821414415965969,-0.0065971831162946765,-0.0065971831162946765
